일자,제목,URL,본문
20240521," 이란 대통령, 왜 악천후에 노후화된 1968년산 헬기를 탔나 ",https://view.asiae.co.kr/article/2024052109000083423,"박현도 서강대 유로메나연구소 교수는 에브라힘 라이시 이란 대통령의 헬기 추락 사망 사건과 관련해 ""추락 원인에 대해서는 모든 게 불확실하다""면서도 ""악천후에 노후화된 1968년산 헬기를 왜 탔는지 의문""이라고 말했다.


박 교수는 21일 MBC 라디오  김종배의 시선집중 에서 ""라이시 대통령이 탑승한 헬기는 혁명 이전에 사용하던 벨-212기종""이라며 ""이란은 혁명 이후로 제재를 받아왔기 때문에 항공 부품을 받지 못한다. 있는 헬기에서 부품을 떼어내 갖다 쓰는 임기응변식의 정비를 하는데, 그 헬기에 왜 탔는지 의문""이라고 했다. 이어 ""저도 이란에 가면 어지간하면 비행기를 타지 않는다""고 덧붙였다.


그러면서 ""추락 원인을 놓고 사고사인지 사건사인지 말이 많다""며 ""악천후와 노후한 기종을 봐서는 단순 사고사라는 이야기도 많지만, 최근 친러시아 지도자를 대상으로 한 테러·암살 시도 사건 등과 연관된 게 아니냐는 이야기도 나온다""고 설명했다.


[이미지출처=연합뉴스]
[이미지출처=연합뉴스]

테러 가능성에 대해서는 ""사고 목격자들이  프로펠러가 계속 돌고 있었다 고 한 것을 보면 암살 시도가 아닌 사고로 보인다""며 ""해당 헬기는 전자 운항 장치가 없어서 헬기 조종사가 육안으로 직접 모든 것을 확인해야 하는 원시 조종 방식이라 착지에 어려움이 있었을 것""이라고 했다.


박 교수는 ""현재 나오는 음모론 중 제가 관심을 두고 있는 것은 동아제르바이잔""이라고 짚었다. 그는 ""아제르바이잔 대통령을 만나고 난 뒤 슬로바키아 대통령이 암살 위협을 받았는데, 며칠 안 돼서 이런 사건이 생겼다""며 ""이란과 아제르바이잔은 국경을 맞대고 있는데, 동아제르바이잔에 독립운동 세력이 있기 때문에 외국의 개입 가능성이 굉장히 크지만 근거가 있는 이야기는 아니다""고 설명했다.


향후 우리나라와 이란 관계와 관련해서는 ""좋지 않다""고 우려를 표했다. 박 교수는 ""우리가 이란에 줘야 할 돈을 줬기 때문에 홀가분하고, 양쪽이 상황을 악화시키지 않겠다는 의지가 있다""면서도 ""이란은 한국이 미국을 따라 모든 걸 움직이고 자기 목소리를 못 낸다고 생각한다""고 했다. 지난해 9월 한국 정부는 미국의 제재로 국내에 동결된 이란의 석유 결제 대금 60억달러(약 8조원)를 제3국으로 이전한 바 있다.


이란은 다음 달 28일 대통령 보궐선거를 실시하기로 했다. 박 교수는 이 선거에서 개혁 인사가 당선될 가능성은 작다고 판단했다. 그는 ""이란은 대통령 선거에 출마할 때 심사를 받기 때문에 정부에 불만 있는 사람들이나 개혁 인사는 심사에서 떨어진다""며 ""더군다나 개혁파도 지금처럼 갑작스러운 선거에 준비가 안 돼 있기 때문에 자연스럽게 라이시 대통령과 정치적 의견이 같은 사람으로 후임자가 정해질 것""이라고 내다봤다.
"
20240521, 은밀한 축하   빈자리 클 것  대통령 사망에  분열된 이란 ,https://www.khan.co.kr/world/mideast-africa/article/202405210902001,"이란의 권력 서열 2위이자 유력한 차기 최고지도자 후보였던 에브라힘 라이시 대통령이 헬리콥터 추락 사고로 급작스럽게 사망하자 이란 사회는 충격에 빠진 모양새다.

이란 최고지도자 아야톨라 알리 하메네이는 20일(현지시간) 5일간의 국가 애도 기간을 선포했다. 다만 다른 고위 지도자들의 죽음 당시 그랬던 것처럼 광범위한 추모 물결은 없었다고 로이터통신이 보도했다.

라이시 대통령을 지지하는 이들은 이번 사고 희생자들을 추모하기 위해 모스크와 광장에 모여들었다. 이들은 전날 헬기 사고 소식이 알려진 직후 광장 등에 모여 밤새 탑승자들의 무사 귀환을 기도했고, 이후 라이시 대통령의 사망 소식이 전해지자 침통한 분위기 속 추모 기도회를 이어갔다.

시아파 성지 콤에서 활동하는 바시즈 민병대원 모하마드 호세인 자라비는  그는 열심히 일한 대통령 이라며  그의 유산은 우리가 살아있는 한 지속될 것 이라고 추모했다. 테헤란에 거주하는 에스마일 미르바히비도  나라 전체에서 인기가 높았던 인물인 그를 대체하기가 쉽지 않을 것 이라며  그의 빈자리가 클 것 같다 고 애도했다.

그러나 2020년 미국의 드론 공격으로 이란혁명수비대 고위 사령관 카셈 솔레이마니가 사망했을 때처럼 전국적인 애도 물결은 없는 것으로 보인다고 로이터통신은 전했다. 대부분의 상점은 정상 영업을 했고 당국 역시 시민들의 일상생활을 크게 통제하지 않았다.

라이시 대통령이 1979년 이란 이슬람혁명 이후 반체제 인사를 잔혹하게 숙청하고 2022년 히잡 시위 역시 강하게 탄압했다는 점에서 그의 죽음을 애도하지 않는 이들도 상당하다고 로이터통신은 전했다.

테헤란에 거주하는 학생 라일라(21)는  라이시가 여성의 히잡 착용에 대한 단속을 명령했기 때문에 그의 죽음이 슬프지 않다 면서  그러나 라이시가 죽어도 이 정권은 바뀌지 않을 것이란 점 때문에 슬프다 고 말했다.

이란 북서부 라히잔에 거주하는 파리사(55)는  사고 소식을 듣고 처음엔 안도감을 느꼈다 면서  그러나 나는 그들에게 이런  쉬운 죽음 이 충분치 않다고 생각한다. 그들은 법정에서 재판을 받고 길고 고통스러운 처벌을 받아야 했다 고 뉴욕타임스에 말했다.

온라인에선 라이시 대통령이 주도한 반체제 인사 처형 피해자 유족들에게  은밀한 축하 를 전하는 움직임도 있었다고 통신은 전했다.

라이시 대통령은 검사 시절인 1980년대 정치범 및 반대파 숙청 작업을 주도해  테헤란의 도살자 로 불렸다. 그는 이란·이라크 전쟁 직후인 1988년 부역 혐의를 받는 반체제 인사를 대거 처형한 일명  사망위원회 에서 활동했다. 국제앰네스티는 1979년 혁명 이후 10년간 5000명이 처형된 것으로 추산하고 있다.

라이시 대통령은 전날 오후 이란 북서부 동아제르바이잔주에서 열린 기즈 갈라시 댐 준공식에 참석한 뒤 타브리즈의 정유공장 현장으로 향하던 중 변을 당했다. 그가 탑승한 헬기는 아제르바이잔 국경에서 가까운 디즈마르 산악지대에 추락했다. 동승했던 호세인 아미르압돌라히안 외교장관 등 탑승자 9명 전원이 숨졌다.



라이시 대통령의 장례 행렬은 21일 오전 타브리즈에서 시작돼 쿰, 테헤란, 마슈하드 등으로 이어진다고 이란 내무부가 밝혔다. 22일에는 테헤란의 그랜드 모살라에서 대규모 장례식이 국장으로 치러진다. 장례는 23일까지 이어지며 시신은 시아파 성지 마슈하드에 안장될 예정이다."
20240521,"이란, 6월 28일 대통령 보궐선거 실시...50일 안에 대통령 선출",https://www.etoday.co.kr/news/view/2361723,"에브라힘 라이시 이란 대통령이 헬기 추락 사고로 사망한 이후, 이란이 대통령 보궐선거일을 6월 28일로 확정했다고 이란 국영 매체 IRNA 등이 20일(현지시간) 보도했다. 이란 선거관리위원회의 모흐센 에슬라미 대변인은  보궐선거 절차는 헌법 조항에 따라 결정했다 고 전했다.
후보자 등록은 30일부터 내달 3일까지, 선거운동은 다음 달 12일부터 27일까지 약 2주간 진행된다. 이란 이슬람 공화국 헌법 131조에는 대통령 유고 시 50일 동안 국가 행정을 관리하고 대통령 선거를 준비하기 위한 위원회를 구성하도록 명시하고 있다. 50일 이후에는 보궐선거를 통해 직선제로 차기 대통령이 선출되어야 한다.


그 전까지는 모하마드 모크베르 수석 부통령의 대통령 직무대행 체제로 운영된다."
20240521,대통령 사망에 충격 빠진 테헤란 6월 28일 보궐선거 열기로,https://www.hankookilbo.com/News/Read/A2024052107560004962,"에브라힘 라이시 이란 대통령이 헬리콥터 추락사고로 실종된 지 하루 만인 20일(현지시간) 결국 사망한 것으로 확인되면서 이란이 충격에 빠졌다.

AP통신, 이란 반관영 타스님 통신 등에 따르면 이날 수도 테헤란을 비롯해 이란 주요 도시 곳곳에서 추모 기도회가 침통한 분위기 속에서 열렸다. 특히 테헤란 중심가인 발리아스르 광장에 추도객들이 운집, 광장으로 이어지는 대로 구석구석이 인파로 가득 찼다.

시민들은 광장 곳곳에서 검은색 깃발 주변에 모여 이슬람 경전 쿠란 낭송을 경청했다. 검은색 차도르를 뒤집어쓴 채 라이시 대통령의 사진을 들고 흐느끼는 여성들도 눈에 띄었다. 시민 모하마드 베헤슈티(36)는 AP에 ""이란을 자랑스럽게 만든 인물을 잃었다는 사실에 우리는 충격을 받았다""고 말했다.


라이시 대통령은 19일 이란 동아제르바이잔주(州) 바르즈건 지역에서 열린 기즈 갈라시 댐 준공식에 참석한 뒤 헬기로 이동하다 헬기가 산악 지대에 추락하면서 다른 탑승자들과 함께 사망했다.

이날 오전 이란 최고지도자 아야톨라 세예드 알리 하메네이는 앞으로 5일간을 국가 애도 기간으로 선포한다고 밝혔다. 이란 정부는 추모 차원에서 이번 주 프로축구와 레슬링 대회 등 모든 체육 경기를 연기하기로 했다. 앞으로 7일 동안 모든 문화·예술 활동도 중단된다.

라이시 대통령의 장례식은 오는 22일 테헤란에서 열린다.

이란 선거관리위원회는 다음 대통령을 뽑기 위한 보궐선거일을 오는 6월 28일로 확정했다고 이날 밝혔다. 이란 현행 헌법에 따르면 대통령 유고 시 50일 이내 보궐선거를 통해 직선제로 차기 대통령이 선출돼야 한다. 그동안은 모하마드 모흐베르 수석 부통령이 대통령 직무를 대행한다."
20240521,"김정은,  우방  이란 대통령 사망에 조전  친근한 벗, 애도 ",https://www.imaeil.com/page/view/2024052108171675696,"김정은 북한 국무위원장이 우방인 이란의 의 헬리콥터 추락 사고 사망에 조전을 보냈다.

21일 조선중앙통신은 김 위원장이 ""이란 대통령 라이시 각하가 뜻밖의 사고로 서거했다는 충격적인 소식에 접했다. 귀국 정부와 인민, 유가족에게 심심한 애도의 뜻을 표한다""는 내용의 조전을 전날 모하마드 모크베르 이란 수석 부통령에게 보냈다고 보도했다.

김 위원장은 라이시 대통령이 ""조선인민의 친근한 벗""이었다며 ""귀국 정부와 인민이 크나큰 상실의 아픔을 이겨내고 강력하고 부흥하는 이란을 건설하기 위해 굴함없이 힘차게 전진해나가리라고 확신""한다고 했다.

북한은 오랜 우방인 이란과 여러 차례 고위급 대면 만남을 진행하는 등  반미연대 를 고리로 꾸준히 소통해왔다.



라이시 대통령은 지난 19일(현지시간) 동아제르바이잔주 바르즈건 지역에서 열린 댐 준공식에 참석한 뒤 탑승한 헬기가 산악지대에 추락하면서 다른 탑승자들과 함께 사망했다."
20240521,"김정은, 이란 대통령 사망에 조전  조선인민의 친근한 벗이었다 ",http://www.segye.com/content/html/2024/05/21/20240521502727.html,"김정은 북한 국무위원장이 에브라힘 라이시 이란 대통령이 헬기 추락 사고로 사망한 것에 대해 조전을 보내 애도를 표했다.


지난 20일(현지시가) 이란 수도 테헤란에서 에브라힘 라이시 대통령의 초상화를 놓고 추도하는 시민들. EPA연합뉴스
21일 조선중앙통신에 따르면 김 위원장은 전날 모하마드 모크베르 이란 수석 부통령에게 보낸 조전에서  이란 대통령 라이시 각하가 뜻밖의 사고로 서거했다는 충격적인 소식을 접했다 며  귀국 정부와 인민, 유가족에게 심심한 애도의 뜻을 표한다 고 말했다.

 

김 위원장은 라이시 대통령이  조선인민의 친근한 벗이었다 며  귀국 정부와 인민이 크나큰 상실의 아픔을 이겨내고 강력하고 부흥하는 이란을 건설하기 위해 굴함 없이 힘차게 전진해나가리라고 확신 한다고 했다.

 

북한은 오랜 우방인 이란과 신종 코로나바이러스 감염증(코로나19) 팬데믹 이전 여러 차례 고위급 대면 만남을 진행하는 등  반미연대 를 고리로 꾸준히 소통해왔다.

 

특히 지난달 윤정호 대외경제상을 이란에 보내 양국 협력 강화에 다시 관심을 쏟는 모습을 보이면서 양측 간 군사 협력 논의 가능성이 제기됐다.

 

라이시 대통령은 지난 19일(현지시간) 동아제르바이잔주 바르즈건 지역에서 열린 댐 준공식에 참석한 뒤 탑승한 헬기가 산악지대에 추락하면서 다른 탑승자들과 함께 사망했다."
20240521," 이란 대통령, 기적 탈출  현지 관영 언론이 올린 SNS 사진 알고보니 핫이슈 ",http://nownews.seoul.co.kr/news/newsView.php?id=20240521601001,"에브라힘 라이시 이란 대통령이 헬기 추락으로 사망한 가운데, 이와 관련한 거짓 영상 및 정보가 SNS를 중심으로 확산했다.

19일(이하 현지시간) 사고 소식이 전해진 직후, SNS에서는 라이시 대통령이 탄 헬기라는 설명과 함께 헬기 한 대가 산 중턱에 추락한 뒤 검은 연기를 내뿜고 있는 영상이 퍼지기 시작했다.

영국 BBC 등 외신의 20일 보도에 따르면, 해당 영상은 2022년 조지아에서 추락한 구조 헬기 영상이었지만 제목과 설명 등에  낚인  사람들로 조회수는 210만회 이상을 기록했다.

라이시 대통령이 탑승한 헬기라는 주장과 함께 SNS에 올라온 또 다른 게시물 역시 조회수가 약 10만회에 달하지만, 해당 영상은 2019년 모로코에서 발생한 헬기 추락 사고 관련 사진이었다.

이란 정부가 라이시 대통령의 사망을 공식 확인하기 전까지, 그의 생사와 관련한 허위 정보도 빠르게 확산했다. 특히 이란 당국과 관련된 언론으로부터 나온 거짓 정보도 있어 논란이 일었다.

확대보기
▲ 이란 구조당국 요원들이 20일(현지시각) 남서부 타브리즈주 바르자칸 지역에 추락한 헬리콥터 잔해들을 수습하고 있다. 이 사고로 에브라힘 라이시 이란 대통령 등 탑승자 9명이 전원 사망했다. 바르자칸 EPA 연합뉴스
이란 혁명수비대와 연관된 관영 파르스 통신은 엑스(옛 트위터)에 라이시 대통령의 헬기가 안전하게 착륙했으며, 헬기 근처에 서 있는 라이시 대통령의 사진을 올렸다가 삭제했다.


파르스 통신이  빛처럼 빠르게  삭제한 해당 사진은 2022년 이란에서 홍수가 발생했을 당시 라이시 대통령이 홍수 구조 현장에서 찍은 것으로 확인됐다.

호주 AAP 통신에 따르면, 라이시 대통령이 탑승했던 헬기의 조종사가 이스라엘 정보기관 요원이며, 이번 사고가 사고 아닌 음모라는 유언비어도 나돌고 있다.

확대보기
▲ 지난 19일 이란 테헤란의 광장에서 헬기 추락 사고로 실종된 에브라힘 라이시 대통령을 위한 기도회가 열려 한 여성이 기도하고 있는 모습. 2024.05.21 AP 뉴시스
유력 외신들도 사고 초반 잘못된 정보를 전달하기도 했다.

EPA통신과 로이터 통신 등 일부 외신은 라이시 대통령 탑승 헬기 추락 현장이라면서 꼬리에 이란 국기가 그려진 헬기가 숲에 추락한 사진을 보도했다가 이를 취소하기도 했다.

해당 외신들은  사진의 출처가 잘못됐다. 시스템에서 해당 이미지를 제거해달라 고 요청했다.

한편, 라이시 대통령 일행은 19일 이란 북서부 동아제르바이잔주(州)에서 열린 기즈 갈라시 댐 준공식에 참석한 뒤 악천후 속에 헬기 편으로 타브리즈로 돌아오던 중 헬기가 추락해 실종됐다.

이란 당국은 밤샘 수색 작전을 벌여 사고 현장을 확인하고 20일 시신을 수습했다."
20240521, 200만 명이 속았다  이란 대통령 헬기 추락  가짜 영상  확산,https://www.donga.com/news/Inter/article/all/20240521/125027197/2,"에브라힘 라이시(64) 이란 대통령이 헬기 추락 사고로 숨진 가운데, 사고와 관련한 거짓 정보가 온라인에 확산하고 있다.

19일(현지시간) BBC 등 외신에 따르면 이날 라이시 이란 대통령이 탄 헬기 추락 사고 소식이 전해진 뒤 소셜네트워크서비스(SNS)에는 당시 사고 장면이라는 영상이 확산했다.

라이시 대통령이 탄 헬기라고 주장하며 헬기 한 대가 산 중턱에 추락해 검은 연기를 내뿜고 있는 영상이 퍼진 것이다. 해당 영상은 200만 회가 넘는 조회 수를 기록했다.



하지만 이 영상은 2022년 조지아에서 발생한 헬기 추락 사고 영상으로 확인됐다.

라이시 대통령이 탑승한 헬기라며 SNS에서 약 10만 회 조회된 또 다른 헬기의 잔해 사진 역시 2019년 모로코에서 발생한 헬기 추락 사고 관련 사진이었다고 BBC는 전했다.

라이시 대통령의 생사가 불분명한 상황에서 그의 생사에 관한 루머가 확산하기도 했다.

이란 혁명수비대와 연계된 파르스 통신은 엑스(X·옛 트위터)에 라이시 대통령의 헬기가 안전하게 착륙했다고 주장하며 헬기 근처에 서 있는 라이시 대통령 사진을 게시했다.

하지만 해당 사진은 2022년 이란에서 홍수가 발생했을 때 라이시 대통령이 홍수 구조 현장을 방문했을 때 모습인 것으로 드러났다.

이란 국영TV가 라이시 대통령의 부고를 알리기 위해 정규 프로그램을 중단했다는 근거 없는 소문이 퍼지기도 했지만, 이란 국영TV는 라이시 대통령 수색 및 구조 상황 보도를 이어가고 있다고 BBC는 보도했다.

이란 부통령은 20일 라이시 대통령이 헬기 추락 사고로 사망했다고 전했다. 라이시 대통령은 댐 준공식에 참석한 뒤 타브리즈 지역으로 돌아오던 중 사고를 당했다.

당시 헬기는 추락으로 완전히 불에 탔고, 라이시 대통령 등 동승자 9명 모두 사망했다. 라이시 대통령 일행은 노후 헬기를 타고 험준한 산악 지대를 비행하던 중 폭우와 안개 등 악천후를 만나 사고를 당한 것으로 추정된다."
20240521,"김정은,  우방  이란 대통령 사망에 조전  친근한 벗 충격적 ",https://www.joongang.co.kr/article/25250683,"김정은 북한 국무위원장이 우방인 이란의 에브라힘 라이시 대통령의 헬리콥터 추락 사고 사망에 조전을 보냈다.

21일 조선중앙통신은 김 위원장이  이란 대통령 라이시 각하가 뜻밖의 사고로 서거했다는 충격적인 소식에 접했다 며  귀국 정부와 인민, 유가족에게 심심한 애도의 뜻을 표한다 는 내용의 조전을 모하마드 모크베르 이란 수석 부통령에게 전날 발송했다고 보도했다.

김 위원장은 라이시 대통령이  조선인민의 친근한 벗 이었다며  귀국 정부와 인민이 크나큰 상실의 아픔을 이겨내고 강력하고 부흥하는 이란을 건설하기 위해 굴함없이 힘차게 전진해나가리라고 확신 한다고 했다.

ADVERTISEMENT


이란과 오랜 우방인 북한은  반미 연대 를 고리로 코로나19 대유행 이전 여러 차례 고위급 대면 만남을 하는 등 꾸준히 소통해 왔다.

특히 지난달에는 윤정호 대외경제상을 이란에 보내 양국 협력 강화에 다시 관심을 쏟는 모습을 보이면서 양측 간 군사 협력 논의 가능성이 제기되기도 했다.

이란 정부는 라이시 대통령이 지난 19일 헬기가 산악지대에 추락하는 사고로 다른 탑승자와 함께 사망했다고 공식 발표했다."
20240521,"북 김정은, 이란 대통령 사망에 조전  심심한 애도 ",https://www.khan.co.kr/politics/north-korea/article/202405210711011,"김정은 북한 국무위원장이 에브라힘 라이시 이란 대통령의 사망을 애도하며 모하마드 모크베르 이란 제1부통령 앞으로 조전을 보냈다.

21일 조선중앙통신에 따르면 김 위원장은 지난 19일 발송한 조전에서  이란 대통령 라이시 각하가 뜻밖의 사고로 서거하였다는 충격적인 소식에 접하고 조선민주주의인민공화국정부와 인민 그리고 나 자신의 이름으로 당신과 당신을 통해 귀국 정부와 인민, 유가족들에게 심심한 애도의 뜻을 표한다 고 밝혔다.

김 위원장은  라이시 대통령 각하의 서거는 형제적인 이란 인민과 자주와 정의를 지향하는 세계 인민들에게 있어서 커다란 손실 이라며  라이시 대통령 각하는 나라의 자주권과 발전 이익, 이슬람교 혁명의 전취물을 수호하기 위한 이란 인민의 위업에 커다란 공헌을 한 걸출한 정치활동가였으며 조선인민의 친근한 벗이었다 고 했다.

김 위원장은 그러면서  귀국 정부와 인민이 크나큰 상실의 아픔을 이겨내고 강력하고 부흥하는 이란을 건설하기 위해 굴함 없이 힘차게 전진해 나가리라고 확신하면서 유가족들이 하루빨리 안정을 되찾기를 진심으로 기원한다 고 밝혔다.

북한과 이란은 반미 진영의 전통적인 우방국이다. 지난달 윤정호 북한 대외경제상이 이끄는 대표단이 이란을 방문한 것을 두고 북한이 러시아에 이어 이란과의 군사 협력도 심화하는 것 아니냐는 우려가 제기됐다.



라이시 대통령은 지난 19일(현지시간) 이란 동아제르바이잔주에서 열린 기즈 갈라시 댐 준공식에 참석한 뒤 헬기를 타고 이동하다가 추락 사고를 당했다. 사고 헬기에 동승했던 호세인 아미르 압돌라히안 외교장관 등 탑승자 9명이 전원 사망했다.

오늘의 퀴즈를 풀고 내공을 쌓으세요."
20240521," 충격적 소식 애도  김정은, 이란 대통령 사망에 조전",http://www.mk.co.kr/article/11020382,"김정은 북한 국무위원장은 에브라힘 라이시 이란 대통령이 헬기 추락 사고로 사망한 것에 대해 조전을 보내 애도를 표했다고 조선중앙통신이 21일 보도했다.

김정은은 전날 모하마드 모크베르 이란 수석 부통령에게 보낸 조전에서  이란 대통령 라이시 각하가 뜻밖의 사고로 서거했다는 충격적인 소식에 접했다 며  귀국 정부와 인민, 유가족에게 심심한 애도의 뜻을 표한다 고 했다.

라이시 대통령은 지난 19일(현지시간) 동아제르바이잔주 바르즈건 지역에서 열린 댐 준공식에 참석한 뒤 탑승한 헬기가 산악지대에 추락하면서 다른 탑승자들과 함께 사망했다.

그는 라이시 대통령이  조선인민의 친근한 벗 이었다며  귀국 정부와 인민이 크나큰 상실의 아픔을 이겨내고 강력하고 부흥하는 이란을 건설하기 위해 굴함없이 힘차게 전진해나가리라고 확신한다 고 말했다.

북한은 이란과 코로나 19 팬데믹 이전 여러 차례 고위급 대면 만남을 진행하는 등  반미연대 를 고리로 꾸준히 소통해왔다.
"
20240521,"美, 이란 대통령 사망 공식 애도 공화당은 축하",https://www.kmib.co.kr/article/view.asp?arcid=0020118656&code=61131111&cp=kd,"조 바이든 미국 행정부가 에브라힘 라이시 이란 대통령 헬기 추락 사망에 공식 애도를 표했다. 미국은 이번 사태 파장을 경계하면서도 중동 지역 군사태세는 바뀌지 않을 것이라고 밝혔다.

국무부는 20일(현지시간) 매슈 밀러 대변인 명의 성명을 통해  헬기 추락 사고로 라이시 대통령과 호세인 아미르압돌라히안 외교부 장관, 다른 정부 대표단 일원이 사망한 것에 공식적인 애도를 표한다 며  이란이 새 대통령을 선출함에 따라 우리는 인권과 근본적 자유를 향한 이란 국민과 그들 투쟁을 지지함을 재확인한다 고 밝혔다.

매슈 밀러 대변인은 이날 브리핑에서 공식 애도가 부적절하다는 비판이 제기되자  (성명은) 그의 손에 묻었다는 사실을 바꾸는 것은 아니다 며  라이시는 거의 40년간 이란 국민을 탄압하는 데 가담해왔다 고 말했다.

또 헬기 사고 때 이란 정부로부터 수색 지원 요청을 받았다는 것을 소개하면서  다른 외국 정부의 요청에 응하는 것처럼 우리는 지원을 제공하겠다는 의사를 밝혔으나, 결국 지원을 제공하지 못했다 고 말했다.

조 바이든 대통령과 백악관은 별도 성명을 발표하지 않았다. 다만 존 커비 백악관 국가안보소통보좌관이 브리핑에서  이란 대통령 사망에 애도를 표한다 고 말했다. 커비 조정관은 그러나  우리는 인권을 위해 싸우는 이란 국민에 대한 지지를 이어갈 것 이라며  역내 안보 저해 행위에 있어서는 이란의 책임을 계속 물을 것 이라고 말했다.

커비 보좌관은 미국의 제재로 이번 사고가 발생했다는 이란 내 반발에 대해서는  전적으로 터무니없다. 사고 원인은 현재로서는 적어도 우리에게는 불명확하다 며  그러나 안전 문제는 전적으로 그들 책임 이라고 말했다. 장례식에 정부 조문단을 파견할지 묻는 말에  발표할 내용이 없다 고 답했다.

커비 보조관은 이란 차기 대통령 구도에 대해  최고지도자가 결정할 것 이라며  우리는 이란의 행동에 어떤 변화가 있을 것이라고 기대하지 않는다. 이란 역시 그런 차원에서 미국의 행동에 어떤 변화도 기대할 수 없을 것 이라고 말했다.

로이드 오스틴 미 국방장관은 이날 기자회견에서 이번 사고에 따른 중동 정세 변화 가능성에 대해  우리 군사대비 태세에 관해서는 발표할 것이 없다. 현 단계에서는 광범위한 지역 안보상 영향이 있다고 보지 않는다 고 말했다.

이와 관련 폴리티코는  바이든 행정부가 갑작스러운 대통령 사망에 이란이 어떻게 반응할지 면밀히 주시하고 있다 며  지역 정세가 유지되기를 기대하지만, 이스라엘과의 긴장을 고조시킬 수 있다는 점도 경계하고 있다 고 보도했다.

한편 공화당은 라이시 대통령 사망에 상반된 반응을 보였다. 릭 스콧 상원의원은 엑스(X)에  라이시는 폭군이자 테러리스트였다. 그가 죽었다면 세상은 이제 더 안전하고 더 나은 곳이 될 것 이라며  이란 국민이 살인적인 독재자로부터 나라를 되찾을 기회를 얻기를 바란다 고 적었다. 마이크 펜스 전 부통령도  세상은 더 안전한 곳이 됐다 며  이란 국민이 자유의 권리를 주장하고 오랜 공포 통치를 종식할 기회가 되길 희망한다 고 말했다.
[출처] - 국민일보
[원본링크] - https://www.kmib.co.kr/article/view.asp?arcid=0020118656&code=61131111&cp=kd"
